-0.27746922	-0.09621016	0.1396799	0.12047309	0.26244602	-0.0021843123	-0.30588073	-0.23843701	0.21736237	0.18432166	0.19565387	-0.2751525	0.10391281	0.3326794	-0.3059485	-0.028854383	0.20130293	0.08529807	-0.25031522	-0.47142068	-0.33063948	-0.2509987	0.44090846	0.075035274	0.218604	-0.022256061	0.09950312	0.40879261	0.30100632	0.4455994	-0.096030116	-0.364469	0.117068954	0.21398386	0.24090356	-0.13015442	-0.06873279	-0.38584277	0.07710119	-0.20152405	0.10370805	-0.15579347	0.19108582	0.16082801	-0.0020898005	-0.4595408	0.0025116452	0.29107898	0.16917075	0.12386092
-0.05502299	-0.09006248	0.08578478	0.023250708	-0.037795354	0.0012533874	-0.30776203	0.06995391	-0.06404559	-0.23873383	-0.032685786	-0.4772427	-0.045783985	-0.021525303	0.060599968	-0.30213562	-0.08602857	-0.07848344	-0.28935388	-0.05912199	-0.075801454	-0.15052971	0.123488076	-0.035334166	-0.30247894	0.050871756	0.21188498	-0.06201672	0.009007245	-0.03554384	-0.2795361	-0.2072672	0.27211806	0.25089973	0.2514202	0.0062862537	0.061825264	0.12192639	-0.106789574	0.100451194	-0.0625722	-0.055248305	-0.21506011	-0.27360663	-0.23479359	0.021435946	-0.081324205	0.22360517	0.109705895	-0.12908186
0.30908507	0.24954502	-0.15986483	0.09972232	-0.32459456	0.1289827	0.2928423	-0.11681364	0.32615834	0.15764235	-0.07863936	0.21055014	0.16337568	0.037047755	-0.23479712	0.16607922	0.5130661	0.06916609	0.11533195	0.20784612	-0.2760772	-0.013921596	-0.22655806	-0.15748385	0.048372228	-0.16598848	0.17556627	-0.10796694	0.5477087	-0.14778197	-0.13401054	-0.20922497	0.25545347	0.52331024	0.008834137	-0.35729316	-0.07192329	-0.11707959	-0.09118253	0.34356523	-0.32807112	-0.2956072	-0.2945828	0.31039125	-0.7676505	-0.20507741	0.17607638	0.24510767	0.3721544	-0.6752517
0.29128617	0.30112118	-0.11027796	-0.37713763	0.16159594	0.05394051	0.011466808	0.044061035	-0.11241005	0.4334493	0.008420669	-0.36856273	-0.0034204663	0.3192336	0.2773452	0.49336842	0.03603013	-0.042576954	0.013920791	0.3483105	0.0028954926	0.15960515	-0.24226364	0.24272518	0.2784578	-0.24607289	-0.1214196	0.031658694	0.13651928	0.019813426	0.11632809	0.0015718093	-0.020500215	0.07683736	-0.3975357	-0.22770427	-0.56283474	-0.16314068	0.49145457	0.37238988	0.15496841	0.007126139	0.26960504	0.056231398	0.60861903	0.35693297	0.05143982	-0.26120245	0.28594866	0.4422219
0.30039036	-0.37444773	0.38263005	0.016067	-0.39838213	-0.25456145	0.14076903	0.21920326	0.015424124	0.010057086	-0.37602103	-0.4316735	-0.056017328	-0.017254833	0.12474351	-0.6608341	-0.12776794	0.29515672	0.06965048	0.25885117	-0.5994769	0.18247181	-0.052500524	0.12302024	0.5704863	0.26486212	-0.23362216	-0.15291582	0.04941704	0.08783	-0.00296069	-0.043744504	-0.05958196	0.10303567	-0.03702749	0.017949251	-0.18461072	-0.51873195	0.17825621	0.4818592	0.5943046	-0.09608373	0.22270931	-0.13735546	0.27459705	0.27573484	-0.2715111	-0.53049934	-0.2941101	-0.18121195
-0.90687907	-0.34585455	-0.38062963	-0.33433577	0.19211702	0.10712173	-0.10716357	0.11021829	-0.90502924	0.019492188	0.1182097	-0.015976178	0.092091694	0.3064566	0.21064682	0.032636642	0.0023164644	0.573412	-0.28023785	0.87945575	-0.13075136	0.07962123	-0.14097285	0.40898916	-0.9145205	-0.46292835	0.8762725	-0.006851927	0.34723896	0.016668394	0.013442189	0.14462025	-0.3515712	-0.25396916	0.16516201	0.3801569	-0.08361908	-0.2640837	-0.02828407	-0.08063099	-0.93173623	0.8903188	0.2521534	-0.13094985	0.1901519	-0.2644225	0.9569462	0.013590101	0.08677865	0.48570225
-0.36045483	-0.21578966	0.15647896	0.14933102	0.18817386	0.11318786	-0.4296345	0.10356634	0.288815	0.7246543	0.042714555	-0.3216275	0.33097288	-0.090647936	0.0121909175	0.44870037	-0.091295324	-0.20111038	0.08441187	-0.3173146	0.7411986	-0.3228607	-0.28733104	0.20968013	-0.004445087	0.24333608	-0.05176534	0.039379783	0.044114273	0.048717044	0.041800823	-0.011634841	-0.05797479	0.27569807	-0.50442874	0.10798709	0.33174115	-0.17772636	0.2298546	0.109391846	-0.06961113	-0.3247299	0.05505371	0.3388392	0.04942552	-0.51456296	-0.26752305	0.7566466	0.12478976	-0.0024969063
0.21255068	0.29551584	-0.1714666	-0.008099115	-0.174396	0.08317687	-0.022663789	-0.047083754	0.0005306628	-0.036136754	-0.33390725	0.1938398	-0.087956786	0.038026907	0.3724019	0.03888134	0.05920894	0.2185447	-0.18543851	0.25499535	-0.6553078	0.2518745	-0.38256627	0.3313275	0.022963854	0.112671845	-0.024752507	-0.050955623	0.093173996	0.018151935	-0.30954778	0.54400235	-0.03250219	0.19158934	0.451246	0.042905133	0.09639022	0.27464557	-0.09698935	0.06728128	-0.23704678	-0.05929945	0.31474957	-0.5616713	0.349255	0.19799823	-0.51299393	0.4937594	0.0123485355	0.50283927
-0.3209426	0.018003438	-0.20116407	-0.060337074	-0.28853938	0.15394975	0.024162432	0.13667962	-0.31115815	0.5453993	-0.2721091	0.17866707	0.18351178	-0.21543743	0.67385536	0.25967932	-0.010130268	-0.06419942	0.105094545	-0.38194984	0.29800624	-0.11986856	0.178945	-0.32311422	-0.49399072	0.21673259	-0.14063658	-0.23245546	-0.16915283	0.057049878	0.32416597	0.3299147	-0.0790564	-0.018810432	0.4559608	0.36580074	-0.6977287	0.18629092	-0.054742597	-0.15264827	-0.20840202	-0.27978992	-0.2927654	-0.65792537	0.053804453	0.0150098	-0.13031517	0.08252656	-0.25988102	-0.48414987
-0.4257651	0.7645302	-0.12814355	0.16526303	-0.17302932	0.43407652	0.30740273	-0.24767672	-0.27976674	-0.057141695	0.06134461	-0.3721894	-0.0648444	0.15038858	-0.14921136	-0.20306486	0.20582624	-0.23547308	0.23008618	-0.10437518	0.006746981	-0.12487458	-0.50458175	0.25473243	-0.026361767	0.16669938	0.075603195	0.3348406	-0.07605561	-0.30197814	0.21463704	0.055682436	-0.60638595	-0.022062346	0.7407179	-0.28939623	0.10234274	-0.62171686	0.11843054	-0.09518549	0.023764731	-0.19522978	0.16461155	-0.013196948	-0.23072924	0.45111015	0.3765091	-0.5874759	0.68025434	-0.28964275
-0.041708805	-0.054051243	-0.023124497	0.015761241	-0.04766796	-0.058121555	0.0017148778	0.07388006	0.029903024	-0.037593532	0.022262514	0.04124353	-0.06894535	-0.049461633	-0.046761837	0.023075625	-0.075892545	0.038846575	0.08060713	0.052653193	0.030359171	0.03752611	-0.077322245	-0.06286608	0.022369288	0.06324576	0.024146743	-0.0025022775	-0.040666763	0.052715868	0.024971	-0.012786865	0.053935915	-0.060789745	-0.021738388	0.027685672	0.03675817	0.056602687	-0.0045653507	0.024433985	0.047721386	0.029843487	0.06898378	-0.05224112	-0.03606416	0.056181505	-0.05724407	-0.015662566	0.0032686517	-0.006775193
-0.08281105	0.034363646	-0.1944695	0.22713307	-0.2469164	0.25817433	-0.10489478	0.3938607	0.02823624	0.04527195	-0.21738282	0.09282307	0.1663947	-0.3494308	-0.10449158	0.4951684	0.259026	-0.31901944	0.24686387	-0.012615228	-0.5950621	0.46079963	0.0041515958	-0.90087867	-0.5488717	-0.78564596	0.110611856	-0.31910378	0.6092395	0.6661253	-0.1773984	-0.2538062	-0.14929621	-0.5469905	-0.07662193	0.7131836	-0.52698433	-0.25187293	0.6066184	0.031165289	0.14609446	-0.11722994	-0.048782464	0.49988538	0.49950716	0.62683403	0.6837928	0.84545225	-0.99147063	-0.088010356
0.65352523	0.4288458	-0.060200274	-0.25088817	0.22967786	0.55138963	0.0978541	-0.14039886	-0.111199595	0.70348364	0.033939824	-0.318845	0.16629641	0.23509476	-0.10828848	-0.122272745	-0.68356985	-0.16148461	0.04582557	0.20694762	-0.23009455	-0.22917828	-0.3504465	-0.09583327	-0.13569674	-0.09328377	-0.27175093	-0.085185416	0.12865527	0.08468523	0.051395472	0.23048416	0.097392686	0.09059034	0.23095687	0.3652015	-0.2539282	0.30135375	0.17686184	0.03706542	-0.57674176	0.01956207	0.26001167	0.22527389	-0.5750962	-0.25498497	0.7692578	0.08309407	-0.17365845	0.13706057
-0.30761665	-0.550687	0.20917632	-0.034000713	-0.8124461	0.44382668	0.048903935	0.50126886	-0.31263918	0.2561022	0.04481012	-0.40595716	-0.12207539	0.27025574	-0.31416047	0.15233296	-0.22163604	0.08387524	-0.45971763	0.110472485	-0.120000474	0.2051495	0.32894468	-0.3102542	0.21356343	-0.3940377	-0.040898073	0.1430336	0.4303293	-0.062167328	-0.30553034	0.00022132306	-0.30470145	0.022861075	0.08399699	0.15635337	-4.025087e-05	-0.2789555	0.27386034	0.040943593	0.306028	0.012825913	0.37966225	0.30597305	-0.30902845	-0.46597093	-0.11562662	-0.2542599	0.09916521	0.44287974
-0.09246721	-0.08884162	0.13244452	-0.07838982	0.515189	-0.0022896964	-0.11526826	0.35500482	-0.38586494	-0.010996666	0.74551004	-0.40251327	-0.04574354	-0.30297056	-0.16051547	-0.19495797	-0.14910476	-0.025056193	0.027472652	-0.03647372	0.0014820513	-0.06603456	-0.5799549	-0.29852644	-0.6237443	-0.036655255	0.13503361	0.052657697	-0.14621516	-0.3425885	-0.17668727	0.22022757	0.029623762	-0.1387077	0.21314785	-0.571327	0.048130795	-0.05741221	-0.1371974	0.19948064	-0.10776176	0.2091837	0.24543273	-0.24436536	-0.0967192	-0.26073307	-0.1812136	0.010455957	0.13792247	0.027991166
-0.1893388	-0.11928557	-0.27592927	-0.1881131	0.14734592	0.14789791	-0.4213366	0.11900268	0.08907915	-0.41085887	0.45444813	0.06708457	0.12137011	-0.17691083	-0.45009226	0.4795389	0.063853525	-0.06816232	-0.048053626	-0.3501894	0.5602178	-0.12582569	0.20183422	-0.06495659	-0.3942641	0.008541909	0.3018192	-0.16509242	-0.21378334	-0.20201668	0.16084044	-0.4387544	0.1055651	0.22595523	0.28547755	-0.04411201	-0.17739156	0.117841035	-0.03699502	-0.1621642	0.21023664	-0.005005219	0.08917343	-0.40993112	0.539298	-0.39413068	0.0369282	-0.23613214	-0.07223956	0.29176778
-0.24381293	0.5324189	-0.004187947	-0.21145914	0.44680175	0.12276226	0.04544683	0.31990787	0.37274665	0.22820604	0.34014684	-0.030366229	-0.2997986	-0.025709732	0.28188884	0.12023326	0.25768438	0.013923585	0.28892353	0.10718145	-0.8185605	0.088363394	-0.086990125	0.04518974	0.26771381	-0.1289163	-0.03447689	0.24297377	-0.24172713	0.100195006	-0.2679182	0.041568533	0.53448343	-0.16743869	0.43435264	-0.31758934	-0.19059895	-0.44550654	0.024964955	0.13084799	-0.2858681	-0.2349138	0.021037169	-0.27992508	0.19962195	-0.39005867	0.2504486	-0.68635374	-0.06355829	-0.11389955
-0.08900648	0.14885649	-0.20301384	-0.050987903	-0.24548714	-0.2721555	-0.3445913	0.019505944	-0.22918816	0.004452112	0.040616885	0.4415162	0.08608317	0.35235733	0.271261	0.34075618	-0.11913751	-0.33147228	-0.2360504	0.17845814	-0.54540473	0.0017214956	-0.3437027	0.19249935	-0.25248376	0.15131894	-0.04031527	0.034672055	0.34636685	-0.24943893	-0.15226671	-0.22941364	-0.123090886	-0.23638755	-0.25472593	-0.16191204	-0.1481292	0.0019958173	-0.20027637	-0.22202002	0.20049867	-0.25614342	-0.04626452	-0.07800399	-0.24326076	-0.52904034	0.17673	-0.0047095157	-0.5407729	-0.6628936
0.5328059	-0.15990493	-0.196707	-0.16613317	-0.23874065	-0.0706536	-0.05045137	-0.50149596	-0.19788404	0.6335266	-0.6298919	-0.61974204	0.08445571	0.21161202	0.026775427	-0.09262205	0.13121375	-0.36820248	0.09262259	0.2506305	0.1500457	0.2771828	0.18779156	0.0044990573	-0.5987424	0.62771094	0.042593114	-0.14166951	0.3988119	-0.63519734	-0.42801297	-0.4666828	0.13795133	-0.10516662	0.26787007	0.5622247	-0.20079412	0.09919929	-0.060253367	0.19510902	-0.686842	0.101326294	0.14666682	-0.1018519	0.6434473	-0.605667	0.5311424	0.13051985	0.22213815	-0.029845867
