,Epochs,Loss
0,0,112.46990966796875
1,1,75.20994567871094
2,2,37.33775329589844
3,3,29.948562622070312
4,4,11.583118438720703
5,5,10.756760597229004
6,6,4.74675989151001
7,7,3.621041774749756
8,8,1.5909223556518555
9,9,2.703357219696045
10,10,2.457730293273926
11,11,2.3090710639953613
12,12,4.147653102874756
13,13,3.181382656097412
14,14,2.893547534942627
15,15,1.054638385772705
16,16,0.758751392364502
17,17,2.0424742698669434
18,18,0.20735931396484375
19,19,4.703416347503662
20,20,0.9901137351989746
21,21,0.0
22,22,2.1048412322998047
23,23,4.743109226226807
24,24,0.5295305252075195
25,25,0.5540065765380859
26,26,3.199357032775879
27,27,0.0
28,28,2.5912184715270996
29,29,0.46346187591552734
30,30,0.027523517608642578
31,31,0.399993896484375
32,32,0.0
33,33,1.7495217323303223
34,34,2.2019872665405273
35,35,0.5992250442504883
36,36,0.9691557884216309
37,37,1.8129491806030273
38,38,2.264101505279541
39,39,1.0457305908203125
40,40,0.11347007751464844
41,41,0.0
42,42,0.5360612869262695
43,43,0.012562751770019531
44,44,1.136279582977295
45,45,0.37346982955932617
46,46,0.08135318756103516
47,47,0.0
48,48,0.0
49,49,0.0
50,50,0.9616150856018066
51,51,0.8390264511108398
52,52,0.12365531921386719
53,53,0.10655879974365234
54,54,0.0
55,55,0.14922142028808594
56,56,0.0
57,57,0.0
58,58,1.792905330657959
59,59,1.691117286682129
60,60,0.23801136016845703
61,61,0.0
62,62,0.0
63,63,0.0
64,64,0.26600122451782227
65,65,0.39812660217285156
66,66,0.7716236114501953
67,67,0.0046558380126953125
68,68,0.0
69,69,0.47606372833251953
70,70,0.0
71,71,0.0
72,72,1.6785907745361328
73,73,1.4807586669921875
74,74,1.609057903289795
75,75,0.0
76,76,0.0
77,77,0.6165275573730469
78,78,1.530186653137207
79,79,0.19928646087646484
80,80,0.27300167083740234
81,81,0.0
82,82,0.0
83,83,0.0
84,84,0.26914501190185547
85,85,0.0
86,86,0.19272899627685547
87,87,0.0
88,88,0.0
89,89,0.0
90,90,0.1254439353942871
91,91,0.5659236907958984
92,92,0.0004787445068359375
93,93,0.0
94,94,0.0
95,95,0.0
96,96,0.0
97,97,1.5282654762268066
98,98,2.5964112281799316
99,99,0.11041688919067383
