,Epochs,Loss
0,0,132.88632202148438
1,1,86.3131332397461
2,2,39.73476791381836
3,3,28.798770904541016
4,4,15.290899276733398
5,5,7.9847822189331055
6,6,7.518029689788818
7,7,4.394649505615234
8,8,3.5623130798339844
9,9,5.878899574279785
10,10,1.7954797744750977
11,11,3.362105369567871
12,12,2.2134084701538086
13,13,0.6626343727111816
14,14,2.491305351257324
15,15,1.9504027366638184
16,16,0.9786972999572754
17,17,0.0
18,18,0.05322694778442383
19,19,1.1317176818847656
20,20,0.8379955291748047
21,21,0.33678722381591797
22,22,0.32320261001586914
23,23,0.0
24,24,2.948646068572998
25,25,1.4561614990234375
26,26,0.7380976676940918
27,27,3.6447858810424805
28,28,0.49575233459472656
29,29,0.9088497161865234
30,30,0.7339067459106445
31,31,3.6569323539733887
32,32,2.773305892944336
33,33,1.9947419166564941
34,34,2.0311622619628906
35,35,0.48069143295288086
36,36,0.8729028701782227
37,37,0.14997005462646484
38,38,2.545271873474121
39,39,3.5769524574279785
40,40,2.5793228149414062
41,41,0.4041152000427246
42,42,0.21523237228393555
43,43,0.8768320083618164
44,44,0.1168818473815918
45,45,0.0
46,46,0.06671571731567383
47,47,2.5868029594421387
48,48,0.7192778587341309
49,49,0.8392691612243652
50,50,0.0
51,51,0.24182796478271484
52,52,1.3070964813232422
53,53,0.0
54,54,1.9140453338623047
55,55,1.1799569129943848
56,56,0.8265628814697266
57,57,0.0
58,58,0.08495378494262695
59,59,1.3911709785461426
60,60,0.0
61,61,3.378488540649414
62,62,0.0
63,63,0.0
64,64,1.5391292572021484
65,65,0.05513954162597656
66,66,0.6422572135925293
67,67,0.0
68,68,0.0
69,69,0.0
70,70,0.1569070816040039
71,71,0.9798779487609863
72,72,0.7060928344726562
73,73,0.0
74,74,0.0
75,75,0.0
76,76,0.13689136505126953
77,77,0.0
78,78,0.0
79,79,0.0
80,80,0.0
81,81,1.242422103881836
82,82,0.05395317077636719
83,83,2.317500114440918
84,84,0.0
85,85,0.20542049407958984
86,86,0.07385110855102539
87,87,0.0
88,88,0.868222713470459
89,89,1.5644688606262207
90,90,0.03559303283691406
91,91,0.3495306968688965
92,92,0.0
93,93,0.0
94,94,0.2849092483520508
95,95,0.0
96,96,0.32898855209350586
97,97,0.9970898628234863
98,98,0.0
99,99,0.2458348274230957
